source;target;weight
349;361;81.80
349;364;23.82
349;371;70.28
349;373;24.03
350;325;61.58
350;336;99.74
350;340;57.65
350;342;72.95
350;343;20.76
350;344;94.53
350;349;82.03
350;351;8.92
350;352;22.79
350;353;98.31
350;356;34.99
350;357;2.14
350;366;84.86
350;367;19.64
350;370;32.39
351;330;13.78
351;334;69.27
351;337;28.96
351;343;62.41
351;345;39.16
351;348;90.22
351;350;8.92
351;353;67.26
351;355;95.29
351;356;100.86
351;359;85.66
351;363;93.30
351;364;25.21
351;371;54.78
351;377;64.19
352;317;62.11
352;322;79.20
352;328;11.18
352;335;66.33
352;342;21.87
352;350;22.79
352;355;77.14
352;356;31.52
352;357;18.44
352;358;61.75
352;360;57.75
352;367;29.90
352;369;14.40
352;379;31.82
352;440;81.16
353;315;19.55
353;332;55.36
353;343;34.95
353;347;26.55
353;349;25.11
353;350;98.31
353;351;67.26
353;354;54.06
353;355;92.87
353;357;16.32
353;359;83.90
353;360;47.59
353;361;58.30
353;370;84.82
353;374;52.42
354;295;76.41
354;334;35.01
354;345;73.21
354;349;52.98
354;353;54.06
354;355;95.82
354;356;42.45
354;358;13.83
354;361;88.45
354;363;93.87
354;366;97.93
354;373;26.49
354;377;86.41
354;380;65.02
354;416;51.00
355;324;60.01
355;343;17.55
355;347;9.70
355;351;95.29
355;352;77.14
355;353;92.87
355;354;95.82
355;357;81.91
355;358;7.85
355;359;88.18
355;363;70.64
355;370;50.20
355;372;20.10
355;376;67.43
355;381;81.98
356;320;55.94
356;343;37.50
356;344;74.62
356;348;34.41
356;350;34.99
356;351;100.86
356;352;31.52
356;354;42.45
356;357;34.61
356;359;51.47
356;361;77.85
356;364;76.58
356;368;5.09
356;373;3.81
356;388;51.80
357;329;61.83
357;331;39.55
357;350;2.14
357;352;18.44
357;353;16.32
357;355;81.91
357;356;34.61
357;358;49.33
357;359;89.24
357;361;54.68
357;362;27.73
357;365;22.58
357;368;25.89
357;372;76.12
357;373;69.60
358;333;70.56
358;346;71.63
358;349;74.75
358;352;61.75
358;354;13.83
358;355;7.85
358;357;49.33
358;359;1.57
358;360;24.18
358;364;94.50
358;365;79.06
358;367;42.01
358;368;86.79
358;374;17.27
358;382;65.07
359;313;5.63
359;326;85.35
359;327;16.18
359;329;76.14
359;337;4.99
359;342;28.07
359;347;83.60
359;351;85.66
359;353;83.90
359;355;88.18
359;356;51.47
359;357;89.24
359;358;1.57
359;365;100.96
359;378;49.85
360;336;14.54
360;342;17.98
360;344;92.61
360;345;45.57
360;346;51.70
360;349;90.35
360;352;57.75
360;353;47.59
360;358;24.18
360;361;55.81
360;363;5.85
360;368;84.77
360;371;63.85
360;378;81.40
360;394;36.48
361;332;52.58
361;346;90.38
361;348;22.48
361;349;81.80
361;353;58.30
361;354;88.45
361;356;77.85
361;357;54.68
361;360;55.81
361;365;4.25
361;369;90.16
361;371;60.98
361;374;22.60
361;383;96.73
361;409;15.97
362;325;55.55
362;341;98.98
362;347;29.92
362;357;27.73
362;363;33.09
362;364;34.76
362;370;76.66
362;371;96.64
362;373;100.88
362;374;21.61
362;376;32.48
362;386;19.12
362;388;38.48
362;397;90.46
362;409;95.78
363;329;44.27
363;351;93.30
363;354;93.87
363;355;70.64
363;360;5.85
363;362;33.09
363;364;42.62
363;366;30.03
363;367;43.54
363;369;70.75
363;370;13.44
363;374;86.46
363;385;85.01
363;388;27.01
363;396;69.62
364;322;79.36
364;349;23.82
364;351;25.21
364;356;76.58
364;358;94.50
364;362;34.76
364;363;42.62
364;365;13.92
364;370;9.66
364;371;26.55
364;372;48.25
364;373;40.32
364;381;7.38
364;382;77.23
364;385;83.23
365;357;22.58
365;358;79.06
365;359;100.96
365;361;4.25
365;364;13.92
365;367;41.26
365;368;69.41
365;369;79.17
365;374;34.44
365;375;45.17
365;376;62.10
365;382;58.14
365;385;20.84
365;388;39.19
365;394;41.64
366;341;84.96
366;350;84.86
366;354;97.93
366;363;30.03
366;367;60.23
366;369;39.27
366;370;41.55
366;372;19.64
366;373;16.26
366;374;38.40
366;381;54.24
366;383;53.13
366;384;70.82
366;387;83.16
366;391;60.70
367;315;82.72
367;350;19.64
367;352;29.90
367;358;42.01
367;363;43.54
367;365;41.26
367;366;60.23
367;368;25.25
367;369;10.88
367;371;88.44
367;372;86.90
367;379;2.99
367;385;22.05
367;386;23.33
367;400;1.78
368;323;88.50
368;340;72.80
368;345;35.29
368;356;5.09
368;357;25.89
368;358;86.79
368;360;84.77
368;365;69.41
368;367;25.25
368;369;7.17
368;371;46.80
368;378;86.75
368;382;92.85
368;388;6.22
368;390;17.92
369;337;49.44
369;347;73.17
369;352;14.40
369;361;90.16
369;363;70.75
369;365;79.17
369;366;39.27
369;367;10.88
369;368;7.17
369;370;34.01
369;373;16.48
369;388;50.31
369;401;93.50
369;403;89.83
369;407;88.57
370;309;78.65
370;341;72.96
370;346;80.90
370;347;97.95
370;350;32.39
370;353;84.82
370;355;50.20
370;362;76.66
370;363;13.44
370;364;9.66
370;366;41.55
370;369;34.01
370;371;95.22
370;381;24.80
370;395;18.02
371;341;61.10
371;345;51.06
371;349;70.28
371;351;54.78
371;360;63.85
371;361;60.98
371;362;96.64
371;364;26.55
371;367;88.44
371;368;46.80
371;370;95.22
371;373;51.36
371;380;26.36
371;382;47.25
371;390;30.54
372;347;90.99
372;355;20.10
372;357;76.12
372;364;48.25
372;366;19.64
372;367;86.90
372;373;24.30
372;375;82.53
372;377;96.72
372;381;9.46
372;382;23.44
372;384;96.36
372;385;17.96
372;394;84.03
372;395;12.26
373;344;68.72
373;347;37.81
373;349;24.03
373;354;26.49
373;356;3.81
373;357;69.60
373;362;100.88
373;364;40.32
373;366;16.26
373;369;16.48
373;371;51.36
373;372;24.30
373;378;13.51
373;387;50.37
373;391;52.28
374;353;52.42
374;358;17.27
374;361;22.60
374;362;21.61
374;363;86.46
374;365;34.44
374;366;38.40
374;376;29.26
374;378;26.78
374;379;47.27
374;386;61.38
374;387;22.95
374;407;62.29
374;412;9.23
374;437;64.53
375;343;92.52
375;365;45.17
375;372;82.53
375;376;12.89
375;377;85.12
375;378;89.63
375;379;53.14
375;381;87.50
375;384;49.70
375;388;60.76
375;389;22.97
375;393;43.32
375;397;5.91
375;417;12.98
375;446;70.00
376;346;45.66
376;347;66.12
376;348;7.97
376;355;67.43
376;362;32.48
376;365;62.10
376;374;29.26
376;375;12.89
376;377;68.90
376;379;86.52
376;380;95.90
376;381;27.94
376;386;76.54
376;391;43.39
376;410;100.58
377;334;18.91
377;337;26.22
377;344;72.43
377;351;64.19
377;354;86.41
377;372;96.72
377;375;85.12
377;376;68.90
377;380;52.96
377;381;90.02
377;382;70.70
377;386;24.99
377;388;33.10
377;394;2.71
377;452;51.63
378;327;54.13
378;340;27.80
378;359;49.85
378;360;81.40
378;368;86.75
378;373;13.51
378;374;26.78
378;375;89.63
378;380;60.80
378;383;50.16
378;391;31.36
378;394;91.93
378;401;89.29
378;405;49.91
378;421;3.90
379;352;31.82
379;367;2.99
379;374;47.27
379;375;53.14
379;376;86.52
379;382;58.25
379;386;76.34
379;387;82.73
379;390;36.27
379;391;22.27
379;394;12.10
379;396;61.64
379;403;72.66
379;412;22.71
379;419;49.67
380;337;1.39
380;354;65.02
380;371;26.36
380;376;95.90
380;377;52.96
380;378;60.80
380;383;46.78
380;387;86.76
380;388;96.12
380;391;58.87
380;394;6.53
380;395;66.91
380;398;95.20
380;399;26.20
380;421;24.04
381;355;81.98
381;364;7.38
381;366;54.24
381;370;24.80
381;372;9.46
381;375;87.50
381;376;27.94
381;377;90.02
381;382;37.59
381;387;8.23
381;395;100.13
381;398;15.06
381;405;1.48
381;413;17.14
381;419;1.91
382;358;65.07
382;364;77.23
382;365;58.14
382;368;92.85
382;371;47.25
382;372;23.44
382;377;70.70
382;379;58.25
382;381;37.59
382;383;98.10
382;388;21.62
382;389;83.20
382;390;96.71
382;392;10.89
382;398;1.77
383;361;96.73
383;366;53.13
383;378;50.16
383;380;46.78
383;382;98.10
383;384;29.25
383;386;47.04
383;389;98.85
383;390;64.30
383;393;94.97
383;398;51.11
383;401;10.45
383;407;69.80
383;408;78.35
383;426;2.50
384;279;4.23
384;366;70.82
384;372;96.36
384;375;49.70
384;383;29.25
384;388;22.07
384;389;70.21
384;393;39.83
384;396;94.29
384;399;80.73
384;400;38.17
384;410;38.75
384;416;30.63
384;453;96.70
384;458;69.45
385;363;85.01
385;364;83.23
385;365;20.84
385;367;22.05
385;372;17.96
385;386;91.46
385;388;2.09
385;389;40.26
385;390;12.17
385;392;89.34
385;393;26.94
385;397;96.84
385;408;36.96
385;410;91.58
385;419;60.22
386;362;19.12
386;367;23.33
386;374;61.38
386;376;76.54
386;377;24.99
386;379;76.34
386;383;47.04
386;385;91.46
386;388;12.81
386;389;25.65
386;390;12.31
386;392;24.50
386;394;20.96
386;395;22.39
386;397;54.57
387;366;83.16
387;373;50.37
387;374;22.95
387;379;82.73
387;380;86.76
387;381;8.23
387;388;22.18
387;389;68.77
387;390;60.79
387;391;4.68
387;393;47.58
387;399;85.37
387;405;53.67
387;413;89.78
387;420;29.07
388;356;51.80
388;362;38.48
388;363;27.01
388;365;39.19
388;368;6.22
388;369;50.31
388;375;60.76
388;377;33.10
388;380;96.12
388;382;21.62
388;384;22.07
388;385;2.09
388;386;12.81
388;387;22.18
388;399;13.88
389;328;62.06
389;375;22.97
389;382;83.20
389;383;98.85
389;384;70.21
389;385;40.26
389;386;25.65
389;387;68.77
389;390;7.34
389;393;18.43
389;394;96.26
389;396;4.36
389;401;2.03
389;413;69.83
389;425;85.58
390;368;17.92
390;371;30.54
390;379;36.27
390;382;96.71
390;383;64.30
390;385;12.17
390;386;12.31
390;387;60.79
390;389;7.34
390;391;10.08
390;392;61.63
390;397;70.43
390;401;68.51
390;402;54.25
390;420;21.40
391;366;60.70
391;373;52.28
391;376;43.39
391;378;31.36
391;379;22.27
391;380;58.87
391;387;4.68
391;390;10.08
391;392;98.65
391;394;11.18
391;395;38.31
391;398;90.83
391;404;88.11
391;412;51.53
391;435;43.56
392;382;10.89
392;385;89.34
392;386;24.50
392;390;61.63
392;391;98.65
392;393;100.00
392;394;57.55
392;400;10.69
392;403;37.88
392;404;12.72
392;407;81.89
392;408;38.92
392;411;36.60
392;418;87.23
392;420;32.94
393;375;43.32
393;383;94.97
393;384;39.83
393;385;26.94
393;387;47.58
393;389;18.43
393;392;100.00
393;394;33.46
393;396;82.38
393;400;66.47
393;406;60.37
393;409;55.29
393;410;2.84
393;420;83.43
393;441;54.33
394;360;36.48
394;365;41.64
394;372;84.03
394;377;2.71
394;378;91.93
394;379;12.10
394;380;6.53
394;386;20.96
394;389;96.26
394;391;11.18
394;392;57.55
394;393;33.46
394;403;15.13
394;406;76.71
394;415;74.78
395;370;18.02
395;372;12.26
395;380;66.91
395;381;100.13
395;386;22.39
395;391;38.31
395;398;29.33
395;400;95.02
395;401;89.11
395;403;5.72
395;404;95.83
395;412;21.25
395;419;85.14
395;423;22.79
395;443;40.58
396;363;69.62
396;379;61.64
396;384;94.29
396;389;4.36
396;393;82.38
396;399;6.77
396;401;37.08
396;404;67.58
396;405;20.00
396;408;36.86
396;412;25.00
396;419;4.09
396;426;81.54
396;447;80.41
396;449;93.26
397;362;90.46
397;375;5.91
397;385;96.84
397;386;54.57
397;390;70.43
397;398;35.17
397;399;67.32
397;403;71.15
397;404;86.00
397;405;9.31
397;410;21.76
397;415;17.93
397;418;83.69
397;422;48.23
397;444;19.92
398;380;95.20
398;381;15.06
398;382;1.77
398;383;51.11
398;391;90.83
398;395;29.33
398;397;35.17
398;402;71.33
398;403;59.66
398;404;57.59
398;405;57.27
398;407;95.08
398;418;50.67
398;437;18.57
398;457;93.00
399;380;26.20
399;384;80.73
399;387;85.37
399;388;13.88
399;396;6.77
399;397;67.32
399;400;64.93
399;401;88.89
399;403;96.46
399;405;18.74
399;408;45.33
399;410;73.80
399;411;43.81
399;420;32.63
399;439;74.56
400;367;1.78
400;384;38.17
400;392;10.69
400;393;66.47
400;395;95.02
400;399;64.93
400;401;72.30
400;403;20.30
400;404;34.64
400;406;22.78
400;411;22.55
400;415;99.47
400;419;23.15
400;420;74.37
400;452;83.09
401;369;93.50
401;378;89.29
401;383;10.45
401;389;2.03
401;390;68.51
401;395;89.11
401;396;37.08
401;399;88.89
401;400;72.30
401;406;82.97
401;409;65.19
401;410;25.65
401;412;12.59
401;414;97.29
401;415;33.00
402;390;54.25
402;398;71.33
402;403;82.29
402;404;87.23
402;406;4.96
402;407;48.32
402;408;87.03
402;409;63.34
402;412;22.44
402;413;52.28
402;416;7.20
402;421;70.74
402;425;100.32
402;430;23.55
402;443;64.58
403;369;89.83
403;379;72.66
403;392;37.88
403;394;15.13
403;395;5.72
403;397;71.15
403;398;59.66
403;399;96.46
403;400;20.30
403;402;82.29
403;406;78.68
403;409;87.88
403;411;100.64
403;416;95.18
403;425;10.87
404;391;88.11
404;392;12.72
404;395;95.83
404;396;67.58
404;397;86.00
404;398;57.59
404;400;34.64
404;402;87.23
404;406;73.97
404;408;24.73
404;410;85.59
404;412;98.47
404;420;68.41
404;440;9.05
404;468;44.00
405;378;49.91
405;381;1.48
405;387;53.67
405;396;20.00
405;397;9.31
405;398;57.27
405;399;18.74
405;406;50.86
405;409;64.59
405;420;57.91
405;423;29.38
405;433;92.76
405;435;2.48
405;444;3.83
405;451;79.93
406;393;60.37
406;394;76.71
406;400;22.78
406;401;82.97
406;402;4.96
406;403;78.68
406;404;73.97
406;405;50.86
406;407;63.06
406;408;33.60
406;415;5.01
406;417;53.40
406;418;96.27
406;429;74.72
406;434;46.62
407;318;94.41
407;369;88.57
407;374;62.29
407;383;69.80
407;392;81.89
407;398;95.08
407;402;48.32
407;406;63.06
407;408;16.11
407;411;10.22
407;414;25.55
407;417;19.67
407;420;94.83
407;422;5.26
407;431;16.84
408;383;78.35
408;385;36.96
408;392;38.92
408;396;36.86
408;399;45.33
408;402;87.03
408;404;24.73
408;406;33.60
408;407;16.11
408;416;8.72
408;417;36.50
408;418;39.76
408;419;50.41
408;423;5.96
408;424;4.18
409;361;15.97
409;362;95.78
409;393;55.29
409;401;65.19
409;402;63.34
409;403;87.88
409;405;64.59
409;411;84.00
409;414;90.01
409;415;83.28
409;416;74.63
409;421;70.61
409;423;62.98
409;432;96.20
409;442;92.75
410;376;100.58
410;384;38.75
410;385;91.58
410;393;2.84
410;397;21.76
410;399;73.80
410;401;25.65
410;404;85.59
410;411;53.28
410;415;36.56
410;419;63.99
410;422;81.31
410;427;57.60
410;431;40.01
410;434;68.84
411;392;36.60
411;399;43.81
411;400;22.55
411;403;100.64
411;407;10.22
411;409;84.00
411;410;53.28
411;412;100.36
411;414;58.04
411;418;13.76
411;419;43.59
411;422;100.34
411;426;42.97
411;427;80.26
411;436;72.32
412;374;9.23
412;379;22.71
412;391;51.53
412;395;21.25
412;396;25.00
412;401;12.59
412;402;22.44
412;404;98.47
412;411;100.36
412;415;15.07
412;418;36.53
412;421;47.81
412;432;10.92
412;433;96.48
412;434;29.95
413;381;17.14
413;387;89.78
413;389;69.83
413;402;52.28
413;414;78.01
413;415;46.08
413;416;1.67
413;421;38.20
413;423;70.67
413;425;49.86
413;426;4.71
413;430;38.00
413;432;45.29
413;436;54.67
413;469;20.32
414;401;97.29
414;407;25.55
414;409;90.01
414;411;58.04
414;413;78.01
414;415;62.52
414;416;27.85
414;417;68.79
414;419;95.03
414;422;24.65
414;425;83.33
414;440;75.88
414;444;42.20
414;446;16.21
414;447;69.84
415;394;74.78
415;397;17.93
415;400;99.47
415;401;33.00
415;406;5.01
415;409;83.28
415;410;36.56
415;412;15.07
415;413;46.08
415;414;62.52
415;416;14.00
415;432;71.86
415;435;83.50
415;443;28.58
415;452;9.06
416;354;51.00
416;384;30.63
416;402;7.20
416;403;95.18
416;408;8.72
416;409;74.63
416;413;1.67
416;414;27.85
416;415;14.00
416;417;93.71
416;418;10.83
416;419;65.29
416;427;45.68
416;440;52.17
416;454;53.40
417;375;12.98
417;406;53.40
417;407;19.67
417;408;36.50
417;414;68.79
417;416;93.71
417;418;23.66
417;419;94.62
417;420;85.92
417;421;48.31
417;425;98.62
417;426;79.82
417;427;91.60
417;440;98.30
417;448;88.68
418;392;87.23
418;397;83.69
418;398;50.67
418;406;96.27
418;408;39.76
418;411;13.76
418;412;36.53
418;416;10.83
418;417;23.66
418;420;60.57
418;422;10.75
418;425;66.51
418;436;40.12
418;442;24.73
418;449;52.54
419;379;49.67
419;381;1.91
419;385;60.22
419;395;85.14
419;396;4.09
419;400;23.15
419;408;50.41
419;410;63.99
419;411;43.59
419;414;95.03
419;416;65.29
419;417;94.62
419;420;42.79
419;422;93.29
419;466;37.33
420;387;29.07
420;390;21.40
420;392;32.94
420;393;83.43
420;399;32.63
420;400;74.37
420;404;68.41
420;405;57.91
420;407;94.83
420;417;85.92
420;418;60.57
420;419;42.79
420;429;10.82
420;431;42.01
420;442;1.29
421;378;3.90
421;380;24.04
421;402;70.74
421;409;70.61
421;412;47.81
421;413;38.20
421;417;48.31
421;423;65.63
421;425;33.46
421;428;72.90
421;434;54.84
421;440;6.66
421;447;54.27
421;463;72.69
421;465;13.49
422;397;48.23
422;407;5.26
422;410;81.31
422;411;100.34
422;414;24.65
422;418;10.75
422;419;93.29
422;425;75.70
422;426;3.52
422;433;36.99
422;439;13.13
422;443;75.86
422;452;71.48
422;456;86.95
422;479;92.50
423;395;22.79
423;405;29.38
423;408;5.96
423;409;62.98
423;413;70.67
423;421;65.63
423;424;57.35
423;426;11.70
423;427;6.64
423;429;56.96
423;439;93.10
423;442;35.09
423;447;52.27
423;459;77.30
423;466;41.97
424;408;4.18
424;423;57.35
424;425;64.50
424;426;81.99
424;427;3.08
424;428;45.08
424;429;90.20
424;430;79.96
424;435;55.46
424;437;1.90
424;448;91.40
424;451;51.64
424;454;52.76
424;455;2.85
424;464;66.12
425;389;85.58
425;402;100.32
425;403;10.87
425;413;49.86
425;414;83.33
425;417;98.62
425;418;66.51
425;421;33.46
425;422;75.70
425;424;64.50
425;427;48.75
425;434;13.53
425;438;52.93
425;471;42.23
425;479;41.60
426;383;2.50
426;396;81.54
426;411;42.97
426;413;4.71
426;417;79.82
426;422;3.52
426;423;11.70
426;424;81.99
426;429;76.53
426;430;6.93
426;436;26.61
426;441;94.19
426;443;74.89
426;457;51.03
426;461;85.53
427;410;57.60
427;411;80.26
427;416;45.68
427;417;91.60
427;423;6.64
427;424;3.08
427;425;48.75
427;429;13.27
427;430;2.28
427;433;7.75
427;440;39.97
427;441;36.26
427;450;13.31
427;461;11.72
427;499;2.13
428;421;72.90
428;424;45.08
428;429;95.02
428;430;7.30
428;432;2.30
428;433;75.85
428;434;42.46
428;435;54.77
428;438;5.57
428;440;93.01
428;441;57.32
428;442;39.57
428;445;33.18
428;451;60.18
428;471;48.63
429;406;74.72
429;420;10.82
429;423;56.96
429;424;90.20
429;426;76.53
429;427;13.27
429;428;95.02
429;431;5.80
429;432;8.45
429;433;45.63
429;440;66.05
429;441;18.67
429;443;40.91
429;453;45.20
429;463;84.69
430;402;23.55
430;413;38.00
430;424;79.96
430;426;6.93
430;427;2.28
430;428;7.30
430;431;70.83
430;432;9.99
430;434;27.84
430;436;73.81
430;437;91.74
430;445;85.58
430;455;75.82
430;477;77.72
431;407;16.84
431;410;40.01
431;420;42.01
431;429;5.80
431;430;70.83
431;433;46.82
431;435;8.70
431;436;3.54
431;438;34.00
431;440;44.84
431;443;78.97
431;444;59.30
431;446;29.48
431;448;7.77
431;451;47.43
432;409;96.20
432;412;10.92
432;413;45.29
432;415;71.86
432;428;2.30
432;429;8.45
432;430;9.99
432;435;89.22
432;436;47.41
432;437;95.18
432;439;92.84
432;442;69.71
432;453;90.78
432;455;17.21
432;474;67.49
433;405;92.76
433;412;96.48
433;422;36.99
433;427;7.75
433;428;75.85
433;429;45.63
433;431;46.82
433;434;95.46
433;435;76.14
433;438;14.51
433;442;34.83
433;444;43.80
433;445;79.85
433;447;31.36
433;456;85.10
434;406;46.62
434;410;68.84
434;412;29.95
434;421;54.84
434;425;13.53
434;428;42.46
434;430;27.84
434;433;95.46
434;437;22.69
434;438;84.52
434;441;59.11
434;443;7.60
434;448;50.10
434;451;17.04
434;478;81.04
435;391;43.56
435;405;2.48
435;415;83.50
435;424;55.46
435;428;54.77
435;431;8.70
435;432;89.22
435;433;76.14
435;436;18.60
435;437;5.12
435;443;91.90
435;446;6.82
435;451;92.46
435;463;37.59
435;468;73.12
436;411;72.32
436;413;54.67
436;418;40.12
436;426;26.61
436;430;73.81
436;431;3.54
436;432;47.41
436;435;18.60
436;437;45.15
436;439;20.01
436;450;22.25
436;451;47.00
436;452;26.37
436;458;23.44
436;473;95.93
437;374;64.53
437;398;18.57
437;424;1.90
437;430;91.74
437;432;95.18
437;434;22.69
437;435;5.12
437;436;45.15
437;442;53.39
437;443;53.49
437;447;89.31
437;451;21.82
437;458;58.62
437;472;29.54
437;484;42.80
438;425;52.93
438;428;5.57
438;431;34.00
438;433;14.51
438;434;84.52
438;439;83.54
438;441;64.92
438;444;82.07
438;446;75.19
438;450;23.57
438;452;42.51
438;454;81.46
438;456;53.99
438;457;5.51
438;480;39.18
439;399;74.56
439;422;13.13
439;423;93.10
439;432;92.84
439;436;20.01
439;438;83.54
439;440;28.54
439;441;90.51
439;444;97.83
439;445;69.03
439;446;69.47
439;457;13.11
439;472;47.71
439;481;7.31
439;496;80.77
440;352;81.16
440;404;9.05
440;414;75.88
440;416;52.17
440;417;98.30
440;421;6.66
440;427;39.97
440;428;93.01
440;429;66.05
440;431;44.84
440;439;28.54
440;442;96.23
440;454;38.13
440;459;21.55
440;466;55.90
441;393;54.33
441;426;94.19
441;427;36.26
441;428;57.32
441;429;18.67
441;434;59.11
441;438;64.92
441;439;90.51
441;444;24.86
441;449;98.83
441;450;50.25
441;452;16.45
441;455;32.18
441;480;71.89
442;409;92.75
442;418;24.73
442;420;1.29
442;423;35.09
442;428;39.57
442;432;69.71
442;433;34.83
442;437;53.39
442;440;96.23
442;446;100.25
442;452;65.21
442;454;34.05
442;464;17.12
442;469;71.13
442;484;96.63
443;395;40.58
443;402;64.58
443;415;28.58
443;422;75.86
443;426;74.89
443;429;40.91
443;431;78.97
443;434;7.60
443;435;91.90
443;437;53.49
443;453;98.23
443;466;78.47
443;469;31.05
443;481;80.80
443;495;28.53
444;397;19.92
444;405;3.83
444;414;42.20
444;431;59.30
444;433;43.80
444;438;82.07
444;439;97.83
444;441;24.86
444;448;23.25
444;451;62.00
444;453;40.97
444;457;14.34
444;462;8.60
444;466;64.56
444;469;52.06
445;341;80.67
445;428;33.18
445;430;85.58
445;433;79.85
445;439;69.03
445;446;94.79
445;447;26.06
445;450;62.38
445;453;97.72
445;456;13.13
445;459;24.36
445;464;74.69
445;467;36.72
445;473;92.06
445;482;12.86
446;375;70.00
446;414;16.21
446;431;29.48
446;435;6.82
446;438;75.19
446;439;69.47
446;442;100.25
446;445;94.79
446;448;31.66
446;449;46.30
446;450;43.29
446;454;3.91
446;461;91.74
446;478;29.32
446;483;35.96
447;396;80.41
447;414;69.84
447;421;54.27
447;423;52.27
447;433;31.36
447;437;89.31
447;445;26.06
447;448;60.81
447;453;82.83
447;459;95.31
447;460;87.49
447;472;80.03
447;478;29.79
447;489;50.79
447;495;7.80
448;417;88.68
448;424;91.40
448;431;7.77
448;434;50.10
448;444;23.25
448;446;31.66
448;447;60.81
448;449;51.20
448;453;49.67
448;455;63.88
448;458;23.30
448;459;6.63
448;460;93.03
448;476;99.79
448;477;30.46
449;396;93.26
449;418;52.54
449;441;98.83
449;446;46.30
449;448;51.20
449;451;93.00
449;453;84.72
449;455;59.34
449;456;80.55
449;457;72.45
449;459;70.90
449;464;91.10
449;465;76.88
449;472;87.64
449;491;10.25
450;427;13.31
450;436;22.25
450;438;23.57
450;441;50.25
450;445;62.38
450;446;43.29
450;451;88.90
450;453;73.71
450;455;5.92
450;456;56.80
450;457;31.48
450;458;2.20
450;462;91.39
450;465;69.61
450;485;68.52
451;405;79.93
451;424;51.64
451;428;60.18
451;431;47.43
451;434;17.04
451;435;92.46
451;436;47.00
451;437;21.82
451;444;62.00
451;449;93.00
451;450;88.90
451;452;12.79
451;455;40.55
451;462;50.01
451;489;8.35
452;377;51.63
452;400;83.09
452;415;9.06
452;422;71.48
452;436;26.37
452;438;42.51
452;441;16.45
452;442;65.21
452;451;12.79
452;454;15.61
452;455;57.15
452;457;51.04
452;460;16.54
452;469;21.32
452;482;34.79
453;384;96.70
453;429;45.20
453;432;90.78
453;443;98.23
453;444;40.97
453;445;97.72
453;447;82.83
453;448;49.67
453;449;84.72
453;450;73.71
453;454;25.81
453;455;91.72
453;466;32.74
453;468;62.23
453;499;81.39
454;416;53.40
454;424;52.76
454;438;81.46
454;440;38.13
454;442;34.05
454;446;3.91
454;452;15.61
454;453;25.81
454;459;45.26
454;461;14.81
454;466;65.55
454;470;83.34
454;475;74.78
454;492;74.86
455;424;2.85
455;430;75.82
455;432;17.21
455;441;32.18
455;448;63.88
455;449;59.34
455;450;5.92
455;451;40.55
455;452;57.15
455;453;91.72
455;465;53.70
455;469;11.93
455;470;88.08
455;474;18.32
456;422;86.95
456;433;85.10
456;438;53.99
456;445;13.13
456;449;80.55
456;450;56.80
456;457;39.66
456;458;6.12
456;459;3.44
456;462;5.75
456;463;68.11
456;465;43.43
456;469;25.35
456;484;26.63
457;398;93.00
457;426;51.03
457;438;5.51
457;439;13.11
457;444;14.34
457;449;72.45
457;450;31.48
457;452;51.04
457;456;39.66
457;464;92.19
457;467;94.89
457;472;70.35
457;485;22.22
457;486;7.06
457;490;63.01
458;384;69.45
458;436;23.44
458;437;58.62
458;448;23.30
458;450;2.20
458;456;6.12
458;461;96.66
458;463;35.47
458;466;65.91
458;467;57.65
458;479;73.70
458;480;39.47
458;483;75.32
458;484;89.80
458;486;12.43
459;423;77.30
459;440;21.55
459;445;24.36
459;447;95.31
459;448;6.63
459;449;70.90
459;454;45.26
459;456;3.44
459;461;97.40
459;462;91.07
459;463;66.53
459;468;66.17
459;472;37.10
459;498;13.20
459;499;51.70
460;447;87.49
460;448;93.03
460;452;16.54
460;461;2.89
460;462;80.78
460;463;9.43
460;464;16.38
460;465;44.56
460;469;56.95
460;471;79.72
460;478;40.75
460;494;67.14
461;426;85.53
461;427;11.72
461;446;91.74
461;454;14.81
461;458;96.66
461;459;97.40
461;460;2.89
461;465;35.43
461;468;11.97
461;469;44.77
461;471;55.26
461;481;68.72
461;484;68.22
461;486;18.95
462;444;8.60
462;450;91.39
462;451;50.01
462;456;5.75
462;459;91.07
462;460;80.78
462;464;10.20
462;468;93.46
462;473;84.19
462;481;98.18
462;482;16.20
462;486;44.29
462;489;61.16
463;421;72.69
463;429;84.69
463;435;37.59
463;456;68.11
463;458;35.47
463;459;66.53
463;460;9.43
463;464;72.24
463;465;81.15
463;466;58.71
463;471;78.21
463;477;54.17
463;478;80.49
463;487;6.99
463;493;55.66
464;424;66.12
464;442;17.12
464;445;74.69
464;449;91.10
464;457;92.19
464;460;16.38
464;462;10.20
464;463;72.24
464;466;34.61
464;469;49.93
464;471;63.43
464;472;55.88
464;474;34.28
464;478;92.22
465;421;13.49
465;449;76.88
465;450;69.61
465;455;53.70
465;456;43.43
465;460;44.56
465;461;35.43
465;463;81.15
465;468;46.63
465;469;16.39
465;473;29.66
465;474;85.92
465;481;95.70
465;488;71.96
465;494;67.39
466;419;37.33
466;423;41.97
466;440;55.90
466;443;78.47
466;444;64.56
466;453;32.74
466;454;65.55
466;458;65.91
466;463;58.71
466;464;34.61
466;467;9.83
466;469;16.30
466;470;37.53
466;472;2.00
466;481;26.19
467;445;36.72
467;457;94.89
